0.000000e+00 0.000000e+00 5.000000e-01 0.000000e+00 2.622145e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 2.622145e+03 0.000000e+00
6.329114e-04 1.338156e-02 4.973199e-01 3.064867e-09 2.992955e+02 1.173377e-14 6.329114e-04 1.533321e-05 9.973199e-01 4.024056e-15 2.992955e+02 1.344510e-17
1.307763e-03 2.745834e-02 4.944623e-01 3.407937e-08 8.048199e+01 4.851980e-13 1.307763e-03 3.146303e-05 9.944623e-01 4.474495e-14 8.048199e+01 5.559622e-16
2.026410e-03 4.223259e-02 4.914192e-01 1.612463e-07 3.273530e+01 5.644165e-12 2.026410e-03 4.839204e-05 9.914192e-01 2.117104e-13 3.273530e+01 6.467343e-15
2.790735e-03 5.770283e-02 4.881826e-01 5.015528e-07 1.664515e+01 3.452672e-11 2.790735e-03 6.611856e-05 9.881826e-01 6.585203e-13 1.664515e+01 3.956230e-14
3.602639e-03 7.386347e-02 4.847446e-01 1.229210e-06 9.680167e+00 1.455021e-10 3.602639e-03 8.463616e-05 9.847446e-01 1.613907e-12 9.680167e+00 1.667230e-13
4.464042e-03 9.070450e-02 4.810970e-01 2.589023e-06 6.148080e+00 4.825281e-10 4.464042e-03 1.039334e-04 9.810970e-01 3.399291e-12 6.148080e+00 5.529028e-13
5.376881e-03 1.082111e-01 4.772316e-01 4.913477e-06 4.153414e+00 1.355532e-09 5.376881e-03 1.239933e-04 9.772316e-01 6.451213e-12 4.153414e+00 1.553231e-12
6.343107e-03 1.263635e-01 4.731401e-01 8.643392e-06 2.936472e+00 3.372753e-09 6.343107e-03 1.447931e-04 9.731401e-01 1.134845e-11 2.936472e+00 3.864655e-12
7.364680e-03 1.451364e-01 4.688143e-01 1.435239e-05 2.149745e+00 7.650036e-09 7.364680e-03 1.663039e-04 9.688143e-01 1.884416e-11 2.149745e+00 8.765762e-12
8.443566e-03 1.644988e-01 4.642457e-01 2.277552e-05 1.617792e+00 1.613139e-08 8.443566e-03 1.884902e-04 9.642457e-01 2.990341e-11 1.617792e+00 1.848409e-11
9.581740e-03 1.844138e-01 4.594262e-01 3.484240e-05 1.245017e+00 3.206705e-08 9.581740e-03 2.113098e-04 9.594262e-01 4.574677e-11 1.245017e+00 3.674390e-11
1.078118e-02 2.048382e-01 4.543474e-01 5.171515e-05 9.760770e-01 6.070996e-08 1.078118e-02 2.347131e-04 9.543474e-01 6.790008e-11 9.760770e-01 6.956427e-11
1.204384e-02 2.257224e-01 4.490009e-01 7.483144e-05 7.773124e-01 1.103100e-07 1.204384e-02 2.586431e-04 9.490009e-01 9.825091e-11 7.773124e-01 1.263982e-10
1.337171e-02 2.470099e-01 4.433786e-01 1.059526e-04 6.273956e-01 1.935069e-07 1.337171e-02 2.830353e-04 9.433786e-01 1.391119e-10 6.273956e-01 2.217291e-10
1.476674e-02 2.686371e-01 4.374724e-01 1.472166e-04 5.123417e-01 3.292481e-07 1.476674e-02 3.078168e-04 9.374724e-01 1.932899e-10 5.123417e-01 3.772676e-10
1.623089e-02 2.905336e-01 4.312744e-01 2.011956e-04 4.227066e-01 5.453881e-07 1.623089e-02 3.329068e-04 9.312744e-01 2.641624e-10 4.227066e-01 6.249308e-10
1.776609e-02 3.126212e-01 4.247767e-01 2.709565e-04 3.519496e-01 8.821559e-07 1.776609e-02 3.582157e-04 9.247767e-01 3.557559e-10 3.519496e-01 1.010815e-09
1.937427e-02 3.348141e-01 4.179722e-01 3.601240e-04 2.954397e-01 1.396720e-06 1.937427e-02 3.836453e-04 9.179722e-01 4.728294e-10 2.954397e-01 1.600426e-09
2.105733e-02 3.570186e-01 4.108540e-01 4.729423e-04 2.498340e-01 2.169116e-06 2.105733e-02 4.090883e-04 9.108540e-01 6.209558e-10 2.498340e-01 2.485473e-09
2.281715e-02 3.791329e-01 4.034160e-01 6.143344e-04 2.126780e-01 3.309852e-06 2.281715e-02 4.344279e-04 9.034160e-01 8.065983e-10 2.126780e-01 3.792580e-09
2.465561e-02 4.010468e-01 3.956532e-01 7.899527e-04 1.821416e-01 4.969562e-06 2.465561e-02 4.595379e-04 8.956532e-01 1.037179e-09 1.821416e-01 5.694353e-09
2.657452e-02 4.226416e-01 3.875618e-01 1.006218e-03 1.568425e-01 7.351136e-06 2.657452e-02 4.842822e-04 8.875618e-01 1.321127e-09 1.568425e-01 8.423269e-09
2.857570e-02 4.437898e-01 3.791401e-01 1.270338e-03 1.357238e-01 1.072481e-05 2.857570e-02 5.085148e-04 8.791401e-01 1.667907e-09 1.357238e-01 1.228898e-08
3.066092e-02 4.643554e-01 3.703889e-01 1.590301e-03 1.179693e-01 1.544673e-05 3.066092e-02 5.320798e-04 8.703889e-01 2.088007e-09 1.179693e-01 1.769958e-08
