0.000000e+00 0.000000e+00 5.000000e-01 0.000000e+00 2.622145e+03 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 2.622145e+03 0.000000e+00
6.329114e-04 1.491607e-02 4.975559e-01 2.303391e-09 2.992955e+02 8.818482e-15 6.329114e-04 1.709152e-05 9.975559e-01 3.024268e-15 2.992955e+02 1.010462e-17
1.307763e-03 3.062894e-02 4.949498e-01 2.561225e-08 8.048200e+01 3.646491e-13 1.307763e-03 3.509605e-05 9.949498e-01 3.362793e-14 8.048200e+01 4.178317e-16
2.026410e-03 4.714526e-02 4.921746e-01 1.211842e-07 3.273531e+01 4.241853e-12 2.026410e-03 5.402120e-05 9.921746e-01 1.591103e-13 3.273531e+01 4.860510e-15
2.790735e-03 6.446792e-02 4.892230e-01 3.769404e-07 1.664518e+01 2.594839e-11 2.790735e-03 7.387030e-05 9.892230e-01 4.949088e-13 1.664518e+01 2.973286e-14
3.602639e-03 8.259570e-02 4.860876e-01 9.238076e-07 9.680226e+00 1.093509e-10 3.602639e-03 9.464195e-05 9.860876e-01 1.212925e-12 9.680226e+00 1.252993e-13
4.464042e-03 1.015230e-01 4.827611e-01 1.945765e-06 6.148170e+00 3.626359e-10 4.464042e-03 1.163297e-04 9.827611e-01 2.554718e-12 6.148170e+00 4.155249e-13
5.376881e-03 1.212392e-01 4.792360e-01 3.692679e-06 4.153543e+00 1.018707e-09 5.376881e-03 1.389215e-04 9.792360e-01 4.848351e-12 4.153543e+00 1.167281e-12
6.343107e-03 1.417289e-01 4.755047e-01 6.495809e-06 2.936649e+00 2.534589e-09 6.343107e-03 1.623995e-04 9.755047e-01 8.528757e-12 2.936649e+00 2.904248e-12
7.364680e-03 1.629708e-01 4.715597e-01 1.078617e-05 2.149979e+00 5.748562e-09 7.364680e-03 1.867394e-04 9.715597e-01 1.416184e-11 2.149979e+00 6.586966e-12
8.443566e-03 1.849381e-01 4.673934e-01 1.711595e-05 1.618091e+00 1.212061e-08 8.443566e-03 2.119106e-04 9.673934e-01 2.247261e-11 1.618091e+00 1.388835e-11
9.581740e-03 2.075977e-01 4.629981e-01 2.618333e-05 1.245390e+00 2.409050e-08 9.581740e-03 2.378750e-04 9.629981e-01 3.437775e-11 1.245390e+00 2.760400e-11
1.078118e-02 2.309102e-01 4.583664e-01 3.886073e-05 9.765339e-01 4.559843e-08 1.078118e-02 2.645875e-04 9.583664e-01 5.102270e-11 9.765339e-01 5.224877e-11
1.204384e-02 2.548292e-01 4.534905e-01 5.622667e-05 7.778613e-01 8.282596e-08 1.204384e-02 2.919951e-04 9.534905e-01 7.382354e-11 7.778613e-01 9.490579e-11
1.337171e-02 2.793017e-01 4.483631e-01 7.960133e-05 6.280443e-01 1.452300e-07 1.337171e-02 3.200368e-04 9.483631e-01 1.045136e-10 6.280443e-01 1.664112e-10
1.476674e-02 3.042671e-01 4.429766e-01 1.105850e-04 5.130973e-01 2.469578e-07 1.476674e-02 3.486433e-04 9.429766e-01 1.451940e-10 5.130973e-01 2.829756e-10
1.623089e-02 3.296575e-01 4.373237e-01 1.510999e-04 4.235749e-01 4.087522e-07 1.623089e-02 3.777367e-04 9.373237e-01 1.983885e-10 4.235749e-01 4.683671e-10
1.776609e-02 3.553969e-01 4.313974e-01 2.034323e-04 3.529350e-01 6.604675e-07 1.776609e-02 4.072301e-04 9.313974e-01 2.670991e-10 3.529350e-01 7.567940e-10
1.937427e-02 3.814015e-01 4.251907e-01 2.702768e-04 2.965450e-01 1.044346e-06 1.937427e-02 4.370274e-04 9.251907e-01 3.548634e-10 2.965450e-01 1.196659e-09
2.105733e-02 4.075790e-01 4.186971e-01 3.547765e-04 2.510599e-01 1.619212e-06 2.105733e-02 4.670228e-04 9.186971e-01 4.658084e-10 2.510599e-01 1.855368e-09
2.281715e-02 4.338286e-01 4.119107e-01 4.605610e-04 2.140227e-01 2.465775e-06 2.281715e-02 4.971008e-04 9.119107e-01 6.046995e-10 2.140227e-01 2.825398e-09
2.465561e-02 4.600405e-01 4.048262e-01 5.917753e-04 1.836012e-01 3.693239e-06 2.465561e-02 5.271355e-04 9.048262e-01 7.769791e-10 1.836012e-01 4.231884e-09
2.657452e-02 4.860954e-01 3.974391e-01 7.530991e-04 1.584101e-01 5.447479e-06 2.657452e-02 5.569905e-04 8.974391e-01 9.887912e-10 1.584101e-01 6.241972e-09
