0.000000e+00 0.000000e+00 5.000000e-01 0.000000e+00 7.079790e+01 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 7.079790e+01 0.000000e+00
6.329114e-04 3.014300e-02 4.900393e-01 4.234000e-08 8.081016e+00 9.864906e-13 6.329114e-04 5.675375e-06 9.900393e-01 1.500953e-15 8.081016e+00 1.857381e-16
1.307763e-03 6.113492e-02 4.794185e-01 4.707906e-07 2.173149e+00 4.078933e-11 1.307763e-03 1.151059e-05 9.794185e-01 1.668953e-14 2.173149e+00 7.679884e-15
2.026410e-03 9.286313e-02 4.681085e-01 2.227402e-06 8.841502e-01 4.743301e-10 2.026410e-03 1.748443e-05 9.681085e-01 7.896141e-14 8.841502e-01 8.930769e-14
2.790735e-03 1.251987e-01 4.560798e-01 6.926520e-06 4.499358e-01 2.898496e-09 2.790735e-03 2.357262e-05 9.560798e-01 2.455451e-13 4.499358e-01 5.457337e-13
3.602639e-03 1.579961e-01 4.433028e-01 1.696376e-05 2.621426e-01 1.218408e-08 3.602639e-03 2.974777e-05 9.433028e-01 6.013655e-13 2.621426e-01 2.294040e-12
4.464042e-03 1.910929e-01 4.297488e-01 3.567528e-05 1.670603e-01 4.020705e-08 4.464042e-03 3.597929e-05 9.297488e-01 1.264689e-12 1.670603e-01 7.570251e-12
5.376881e-03 2.243090e-01 4.153908e-01 6.750697e-05 1.134914e-01 1.119937e-07 5.376881e-03 4.223329e-05 9.153908e-01 2.393122e-12 1.134914e-01 2.108637e-11
6.343107e-03 2.574450e-01 4.002065e-01 1.181518e-04 8.090392e-02 2.749658e-07 6.343107e-03 4.847218e-05 9.002065e-01 4.188480e-12 8.090392e-02 5.177104e-11
7.364680e-03 2.902794e-01 3.841825e-01 1.945984e-04 5.989581e-02 6.117175e-07 7.364680e-03 5.465430e-05 8.841825e-01 6.898512e-12 5.989581e-02 1.151752e-10
8.443566e-03 3.225652e-01 3.673217e-01 3.050204e-04 4.571307e-02 1.256310e-06 8.443566e-03 6.073313e-05 8.673217e-01 1.081297e-11 4.571307e-02 2.365401e-10
9.581740e-03 3.540259e-01 3.496533e-01 4.584338e-04 3.576088e-02 2.413663e-06 9.581740e-03 6.665660e-05 8.496533e-01 1.625148e-11 3.576088e-02 4.544485e-10
